"Produktionsdatum_T11","Herstellernummer_T11","Werksnummer_T11","Fehlerhaft_T11","Origin","IDNummer_T11","ID_zweitesBauteil","ID_drittesBauteil","ID_Komponente","Produktionsdatum_Sitze","Herstellernummer_Sitze","Werksnummer_Sitze","Fehlerhaft_Sitze","ID_Karosserie","ID_Schaltung","ID_Motor","ID_Fahrzeug","Produktionsdatum_Fahrzeug","Herstellernummer_Fahrzeug","Werksnummer_Fahrzeug","Fehlerhaft_Fahrzeug","Gemeinden","Jahr der Zulassung","Monat der Zulassung","Zulassungstag","Postleitzahl","Laengengrad","Breitengrad","Zulassungsdatum"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24620","12-213-2131-12074","13-210-2131-15920","K2ST1-109-1092-40153","2009-01-14",109,1092,0,"K4-112-1121-41387","K3SG1-105-1051-15811","K1DI1-102-1021-4788","11-1-11-26012","2009-01-24",1,11,0,"HOFGEISMAR","2009","03",19,34369,"9,383496","51,494179","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24621","12-213-2131-12157","13-210-2131-16047","K2ST1-109-1092-40334","2009-01-14",109,1092,0,"K4-112-1121-40761","K3SG1-105-1051-16249","K1DI1-103-1031-9625","11-1-12-15253","2009-01-23",1,12,0,"ZEVEN","2009","03",19,27404,"9,278731","53,295695","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24622","12-214-2142-4018","13-209-2092-9619","K2ST1-109-1092-40258","2009-01-14",109,1092,0,"K4-112-1121-41209","K3SG1-107-1071-23142","K1DI1-103-1031-9976","11-1-11-25787","2009-01-23",1,11,0,"OSTSTEINBEK","2009","03",19,22113,"10,164668","53,542137","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24623","12-213-2131-11764","13-210-2131-15602","K2ST1-109-1092-39040","2009-01-12",109,1092,0,"K4-112-1121-42649","K3AG1-106-1061-5053","K1BE1-101-1011-7915","11-1-12-15166","2009-01-23",1,12,0,"KRUMMHOERN","2009","03",19,26736,"7,097865","53,434097","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24624","12-214-2142-3856","13-209-2092-9184","K2ST1-109-1092-39342","2009-01-13",109,1092,0,"K4-112-1121-40645","K3SG1-107-1071-23995","K1BE1-104-1041-15813","11-1-12-15221","2009-01-23",1,12,0,"SURWOLD","2009","03",19,26903,"7,491006","53,009275","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24625","12-213-2132-11811","13-215-2151-8173","K2ST1-109-1092-39107","2009-01-12",109,1092,0,"K5-112-1122-8262","K3AG1-108-1082-1950","K1BE1-101-1011-7654","12-1-12-8389","2009-01-22",1,12,0,"SANGERHAUSEN","2009","03",19,6526,"11,298597","51,473662","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24626","12-212-2122-5857","13-209-2092-9261","K2ST1-109-1092-39400","2009-01-13",109,1092,0,"K4-112-1121-40912","K3SG1-105-1051-16083","K1DI1-102-1021-4795","11-1-12-15294","2009-01-23",1,12,0,"HAMBERGEN","2009","03",19,27729,"8,826407","53,310488","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24627","12-213-2132-12388","13-209-2092-9940","K2ST1-109-1092-41560","2009-01-16",109,1092,0,"K4-112-1121-41490","K3SG1-105-1051-16424","K1BE1-104-1041-15817","11-1-12-15561","2009-01-24",1,12,0,"SCHOENEBECK (ELBE)","2009","03",19,39218,"11,738061","52,02049","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24629","12-213-2131-11878","13-215-2151-8380","K2ST1-109-1092-39943","2009-01-14",109,1092,0,"K4-112-1121-39833","K3SG1-107-1071-22916","K1DI1-101-1041-9034","11-1-12-14797","2009-01-21",1,12,0,"BORNA","2009","03",19,4552,"12,49747","51,123285","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24630","12-213-2132-11806","13-215-2151-8170","K2ST1-109-1092-39105","2009-01-12",109,1092,0,"K5-112-1122-8536","K3SG1-107-1071-24108","K1DI1-103-1031-9354","12-1-12-8483","2009-01-22",1,12,0,"ZEITZ","2009","03",19,6712,"12,134473","51,050371","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24631","12-212-2122-5935","13-215-2152-3432","K2ST1-109-1092-40046","2009-01-14",109,1092,0,"K4-112-1121-41785","K3SG1-107-1071-24035","K1BE1-104-1041-15584","11-1-11-26174","2009-01-24",1,11,0,"DIETZHOELZTAL","2009","03",19,35716,"8,315583","50,832704","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24632","12-213-2132-12027","13-209-2092-9537","K2ST1-109-1092-40218","2009-01-14",109,1092,0,"K4-112-1121-41913","K3SG1-107-1071-24067","K1DI1-101-1041-9338","11-1-12-15130","2009-01-23",1,12,0,"GROSSEFEHN","2009","03",19,26629,"7,603827","53,401328","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24633","12-213-2132-11535","13-209-2091-2339","K2ST1-109-1092-38883","2009-01-12",109,1092,0,"K4-112-1121-41302","K3AG1-105-1051-2957","K1BE1-104-1041-15696","11-1-11-25820","2009-01-23",1,11,0,"MARNE","2009","03",19,25709,"9,008761","53,953695","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24635","12-214-2142-3923","13-215-2151-8216","K2ST1-109-1092-39131","2009-01-13",109,1092,0,"K5-112-1122-8661","K3SG1-105-1051-16363","K1DI1-101-1041-9481","12-1-12-8601","2009-01-23",1,12,0,"MALCHIN","2009","03",19,17139,"12,762134","53,739434","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24636","12-212-2121-5962","13-215-2152-3445","K2ST1-109-1092-39142","2009-01-13",109,1092,0,"K4-112-1121-40722","K3SG1-107-1071-22601","K1DI1-102-1021-4762","11-1-11-25455","2009-01-22",1,11,0,"NEUKIRCHEN/PLEISSE","2009","03",19,8459,"12,381676","50,791537","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24637","12-213-2132-11609","13-209-2092-9268","K2ST1-109-1092-38910","2009-01-12",109,1092,0,"K4-112-1121-39471","K3SG1-107-1071-22530","K1DI1-101-1041-9251","11-1-11-24674","2009-01-20",1,11,0,"AUGSBURG","2009","03",13,86150,"10,892578","48,369696","2009-03-13"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24638","12-212-2122-5860","13-209-2092-9271","K2ST1-109-1092-39403","2009-01-13",109,1092,0,"K4-112-1121-40187","K3SG1-107-1071-24014","K1DI1-103-1031-9438","11-1-12-14999","2009-01-22",1,12,0,"FALKENSEE","2009","03",19,14612,"13,095729","52,562932","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24639","12-213-2132-11845","13-215-2151-8183","K2ST1-109-1092-39114","2009-01-13",109,1092,0,"K4-112-1121-42133","K3SG1-107-1071-23902","K1BE1-104-1041-15913","11-1-11-26295","2009-01-24",1,11,0,"KALEFELD","2009","03",19,37589,"10,034411","51,795915","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24640","12-213-2131-12049","13-210-2131-15855","K2ST1-109-1092-39703","2009-01-13",109,1092,0,"K4-112-1121-39599","K3SG1-107-1071-23466","K1DI1-101-1041-9531","11-1-12-14927","2009-01-22",1,12,0,"TELTOW","2009","03",19,14513,"13,268496","52,400559","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24641","12-213-2132-11600","13-209-2092-9264","K2ST1-109-1092-38908","2009-01-12",109,1092,0,"K5-112-1122-8183","K3AG1-106-1061-4801","K1BE1-101-1011-7606","12-1-12-8381","2009-01-22",1,12,0,"SANGERHAUSEN","2009","03",19,6526,"11,298597","51,473662","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24643","12-213-2132-11496","13-209-2092-9490","K2ST1-109-1092-39199","2009-01-13",109,1092,0,"K4-112-1121-41415","K3SG1-105-1051-15906","K1BE1-102-1021-2581","11-1-11-26024","2009-01-24",1,11,0,"TRENDELBURG","2009","03",19,34388,"9,430291","51,575491","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24645","12-213-2131-11726","13-210-2131-15450","K2ST1-109-1092-39437","2009-01-13",109,1092,0,"K4-112-1121-41437","K3SG1-107-1071-23455","K1DI1-101-1041-9449","11-1-11-25851","2009-01-23",1,11,0,"BAD ZWISCHENAHN","2009","03",19,26160,"8,008329","53,180788","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24646","12-214-2142-3749","13-209-2092-9381","K2ST1-109-1092-39169","2009-01-13",109,1092,0,"K4-112-1121-40687","K3SG1-107-1071-23196","K1BE1-104-1041-15598","11-1-12-15116","2009-01-23",1,12,0,"NEUSTRELITZ","2009","03",19,17235,"13,063351","53,361804","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24647","12-212-2121-5848","13-210-2131-15469","K2ST1-109-1092-38978","2009-01-12",109,1092,0,"K4-112-1121-39994","K3SG1-107-1071-22717","K1DI1-103-1031-9182","11-1-12-788536","2009-01-22",1,12,0,"KEMBERG","2009","03",19,6901,"12,633727","51,772478","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24648","12-212-2122-5991","13-209-2092-9386","K2ST1-109-1092-40067","2009-01-14",109,1092,0,"K4-112-1121-41776","K3SG1-107-1071-23910","K1BE1-104-1041-15557","11-1-11-25955","2009-01-23",1,11,0,"SANDE","2009","03",19,26452,"8,01612","53,49975","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24649","12-213-2131-11048","13-209-2092-9237","K2ST1-109-1092-38529","2009-01-12",109,1092,0,"K4-112-1121-38818","K3SG1-107-1071-23144","K1BE1-101-1011-7545","11-1-12-14663","2009-01-21",1,12,0,"LAUTA","2009","03",19,2991,"14,097899","51,461489","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24652","12-213-2131-12246","13-215-2152-3552","K2ST1-109-1092-40836","2009-01-15",109,1092,0,"K4-112-1121-41976","K3SG1-105-1051-16099","K1DI1-101-1041-9827","11-1-11-26254","2009-01-24",1,11,0,"UNTERBREIZBACH","2009","03",19,36414,"9,979598","50,817165","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24653","12-214-2142-3854","13-210-2131-15407","K2ST1-109-1092-38952","2009-01-12",109,1092,0,"K4-112-1121-42014","K3SG1-105-1051-16174","K1BE1-104-1041-15546","11-1-11-26265","2009-01-24",1,11,0,"KATLENBURG LINDAU","2009","03",19,37191,"10,099285","51,682775","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24654","12-213-2131-11784","13-209-2091-2312","K2ST1-109-1092-38510","2009-01-12",109,1092,0,"K4-112-1121-40311","K3AG1-106-1061-4892","K1BE1-104-1041-15035","11-1-11-25128","2009-01-21",1,11,0,"SENFTENBERG","2009","03",19,1968,"14,004312","51,518751","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24655","12-213-2131-11162","13-209-2091-2359","K2ST1-109-1092-39164","2009-01-13",109,1092,0,"K4-112-1121-40877","K3SG1-107-1071-22474","K1DI1-101-1041-9520","11-1-11-25493","2009-01-22",1,11,0,"LIMBACH OBERFROHNA","2009","03",19,9212,"12,767069","50,858593","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24657","12-213-2131-11999","13-215-2151-8544","K2ST1-109-1092-40601","2009-01-15",109,1092,0,"K4-112-1121-42235","K3SG1-107-1071-24612","K1BE1-104-1041-15895","11-1-11-26508","2009-01-25",1,11,0,"BAD ROTHENFELDE","2009","03",19,49214,"8,160784","52,108934","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24658","12-214-2142-3980","13-215-2151-8336","K2ST1-109-1092-39777","2009-01-13",109,1092,0,"K4-112-1121-40595","K3AG1-105-1051-2860","K1DI1-101-1041-9289","11-1-11-25418","2009-01-22",1,11,0,"WALDENBURG","2009","03",19,8396,"12,602857","50,874527","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24659","12-212-2121-5828","13-210-2131-15463","K2ST1-109-1092-38975","2009-01-12",109,1092,0,"K4-112-1121-40206","K3SG1-107-1071-22529","K1BE1-104-1041-15273","11-1-11-25263","2009-01-22",1,11,0,"NEUSTADT AN DER ORLA","2009","03",19,7806,"11,742638","50,73581","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24660","12-212-2122-5938","13-210-2131-15731","K2ST1-109-1092-39647","2009-01-13",109,1092,0,"K4-112-1121-40333","K3SG1-105-1051-15054","K1DI1-103-1031-8903","11-1-11-25135","2009-01-21",1,11,0,"SENFTENBERG","2009","03",19,1968,"14,004312","51,518751","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24661","12-213-2132-11804","13-209-2091-2378","K2ST1-109-1092-39545","2009-01-13",109,1092,0,"K5-112-1122-8627","K3SG1-107-1071-24695","K1DI1-101-1041-9887","12-1-12-8509","2009-01-22",1,12,0,"GRAEFENHAINICHEN","2009","03",19,6773,"12,455564","51,72918","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24662","12-213-2131-11646","13-215-2151-8011","K2ST1-109-1092-38845","2009-01-12",109,1092,0,"K4-112-1121-39355","K3SG1-105-1051-15082","K1DI1-101-1041-8902","11-1-11-24776","2009-01-20",1,11,0,"BIELEFELD","2009","03",17,33602,"8,53212","52,020578","2009-03-17"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24663","12-212-2121-5638","13-210-2131-15485","K2ST1-109-1092-38580","2009-01-12",109,1092,0,"K4-112-1121-39894","K3AG1-105-1051-2808","K1DI1-101-1041-9352","11-1-11-25012","2009-01-21",1,11,0,"DIPPOLDISWALDE","2009","03",19,1744,"13,666852","50,896593","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24664","12-213-2131-11676","13-215-2152-3365","K2ST1-109-1092-38857","2009-01-12",109,1092,0,"K4-112-1121-39393","K3AG1-106-1061-4523","K1DI1-101-1041-9107","11-1-11-24650","2009-01-20",1,11,0,"WORMS","2009","03",13,67547,"8,361704","49,629828","2009-03-13"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24665","12-213-2132-12264","13-215-2151-8426","K2ST1-109-1092-40421","2009-01-14",109,1092,0,"K4-112-1121-41840","K3SG1-107-1071-23945","K1DI1-103-1031-9554","11-1-11-26200","2009-01-24",1,11,0,"PETERSBERG2","2009","03",19,36100,"9,711846","50,557878","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24666","12-213-2131-11725","13-210-2131-15443","K2ST1-109-1092-39436","2009-01-13",109,1092,0,"K5-112-1122-8719","K3SG1-107-1071-24348","K1DI1-103-1031-9519","12-1-12-8613","2009-01-23",1,12,0,"WAREN (MUERITZ)","2009","03",19,17192,"12,686242","53,513209","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24667","12-213-2132-11512","13-215-2151-8355","K2ST1-109-1092-39292","2009-01-13",109,1092,0,"K4-112-1121-41028","K3AG1-106-1061-4909","K1BE1-102-1021-2557","11-1-11-25712","2009-01-23",1,11,0,"SEEVETAL","2009","03",19,21218,"10,034869","53,377707","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24668","12-213-2132-11715","13-215-2151-8411","K2ST1-109-1092-39953","2009-01-14",109,1092,0,"K4-112-1121-41714","K3SG1-105-1051-16026","K1BE1-104-1041-15260","11-1-11-25943","2009-01-23",1,11,0,"WANGERLAND","2009","03",19,26434,"7,915526","53,662516","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24669","12-213-2132-11580","13-209-2092-9565","K2ST1-109-1092-39310","2009-01-13",109,1092,0,"K4-112-1121-40992","K3SG1-105-1051-15460","K1DI1-101-1041-9209","11-1-11-25530","2009-01-22",1,11,0,"BURKHARDTSDORF","2009","03",19,9235,"12,929936","50,734171","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24670","12-213-2132-11991","13-215-2151-8234","K2ST1-109-1092-39737","2009-01-13",109,1092,0,"K4-112-1121-41130","K3SG1-105-1051-15743","K1BE1-104-1041-15209","11-1-11-25758","2009-01-23",1,11,0,"NEU WULMSTORF","2009","03",19,21629,"9,79559","53,462891","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24671","12-213-2131-12221","13-215-2151-8479","K2ST1-109-1092-40829","2009-01-15",109,1092,0,"K4-112-1121-41224","K3SG1-107-1071-23329","K1BE1-104-1041-15832","11-1-12-15364","2009-01-24",1,12,0,"VELLMAR","2009","03",19,34246,"9,478272","51,355424","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24672","12-212-2121-5967","13-210-2131-15690","K2ST1-109-1092-39628","2009-01-13",109,1092,0,"K4-112-1121-42636","K3AG1-105-1051-3041","K1BE1-104-1041-15972","11-1-11-26676","2009-01-25",1,11,0,"OVERATH","2009","03",19,51491,"7,282487","50,933092","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24673","12-214-2142-4040","13-215-2151-8444","K2ST1-109-1092-40428","2009-01-14",109,1092,0,"K4-112-1121-41711","K3SG1-105-1051-16421","K1BE1-104-1041-15471","11-1-11-25941","2009-01-23",1,11,0,"WANGERLAND","2009","03",19,26434,"7,915526","53,662516","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24674","12-213-2131-12016","13-210-2131-15830","K2ST1-109-1092-39693","2009-01-13",109,1092,0,"K4-112-1121-41849","K3SG1-107-1071-23391","K1DI1-101-1041-9686","11-1-11-26205","2009-01-24",1,11,0,"FLIEDEN","2009","03",19,36103,"9,566496","50,423953","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24675","12-213-2131-11922","13-209-2092-9469","K2ST1-109-1092-40085","2009-01-14",109,1092,0,"K4-112-1121-41121","K3AG1-105-1051-2953","K1BE1-104-1041-15310","11-1-11-25567","2009-01-22",1,11,0,"GERSDORF","2009","03",19,9355,"12,70763","50,757804","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24676","12-213-2132-11655","13-209-2092-9309","K2ST1-109-1092-38926","2009-01-12",109,1092,0,"K4-112-1121-40440","K3SG1-105-1051-15709","K1BE1-101-1011-7557","11-1-11-25169","2009-01-21",1,11,0,"SOHLAND A. D. SPREE","2009","03",19,2689,"14,427111","51,04397","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24678","12-213-2131-11451","13-215-2152-3429","K2ST1-109-1092-38653","2009-01-12",109,1092,0,"K4-112-1121-40460","K3SG1-105-1051-15850","K1BE1-104-1041-15226","11-1-12-14584","2009-01-21",1,12,0,"LOEBAU","2009","03",19,2708,"14,664402","51,096514","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24679","12-214-2142-3909","13-209-2092-9474","K2ST1-109-1092-39592","2009-01-13",109,1092,0,"K4-112-1121-42265","K3SG1-105-1051-16277","K1DI1-102-1021-4968","11-1-11-26524","2009-01-25",1,11,0,"GOLDENSTEDT","2009","03",19,49424,"8,430766","52,787669","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24680","12-213-2131-12260","13-210-2131-16111","K2ST1-109-1092-40362","2009-01-14",109,1092,0,"K4-112-1121-40913","K3AG1-106-1061-4958","K1BE1-101-1011-7752","11-1-11-25665","2009-01-23",1,11,0,"GADEBUSCH","2009","03",19,19205,"11,118522","53,701801","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24682","12-212-2121-5942","13-210-2131-15680","K2ST1-109-1092-39622","2009-01-13",109,1092,0,"K4-112-1121-39919","K3AG1-106-1061-4807","K1BE1-104-1041-15060","11-1-12-14823","2009-01-21",1,12,0,"ALTENBURG","2009","03",19,4600,"12,437252","50,987195","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24683","12-213-2131-11397","13-215-2151-8171","K2ST1-109-1092-38644","2009-01-12",109,1092,0,"K4-112-1121-40619","K3SG1-107-1071-23524","K1DI1-103-1031-8576","11-1-12-15089","2009-01-22",1,12,0,"LUDWIGSFELDE","2009","03",19,14974,"13,262008","52,30004","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24685","12-214-2142-3929","13-215-2152-3424","K2ST1-109-1092-39134","2009-01-13",109,1092,0,"K4-112-1121-40862","K3SG1-107-1071-23277","K1DI1-101-1041-9979","11-1-11-25648","2009-01-23",1,11,0,"MARLOW","2009","03",19,18337,"12,570959","54,154202","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24686","12-213-2132-11520","13-209-2091-2323","K2ST1-109-1092-38876","2009-01-12",109,1092,0,"K4-112-1121-38986","K3SG1-107-1071-23107","K1BE1-104-1041-14633","11-1-12-14466","2009-01-20",1,12,0,"BONN","2009","03",16,53111,"7,099187","50,734245","2009-03-16"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24688","12-213-2131-11797","13-210-2131-15586","K2ST1-109-1092-39465","2009-01-13",109,1092,0,"K4-112-1121-41314","K3SG1-107-1071-24355","K1DI1-102-1021-4828","11-1-12-788088","2009-01-24",1,12,0,"ZIERENBERG","2009","03",19,34289,"9,300261","51,367615","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24689","12-213-2131-11834","13-210-2131-15657","K2ST1-109-1092-39481","2009-01-13",109,1092,0,"K4-112-1121-41281","K3SG1-105-1051-15443","K1BE1-102-1021-2595","11-1-11-25813","2009-01-23",1,11,0,"DASSOW","2009","03",19,23942,"10,977683","53,908548","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24691","12-213-2132-11188","13-209-2092-9374","K2ST1-109-1092-39167","2009-01-13",109,1092,0,"K4-112-1121-40542","K3SG1-105-1051-15423","K1BE1-104-1041-14952","11-1-11-25396","2009-01-22",1,11,0,"JOHANNGEORGENSTADT","2009","03",19,8349,"12,721689","50,429487","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24692","12-213-2131-11888","13-215-2151-8105","K2ST1-109-1092-39075","2009-01-12",109,1092,0,"K4-112-1121-41237","K3SG1-107-1071-22900","K1DI1-102-1021-4420","11-1-12-14866","2009-01-22",1,12,0,"GORNAU/ERZGEB.","2009","03",19,9405,"13,043355","50,758952","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24693","12-213-2132-12172","13-215-2151-8365","K2ST1-109-1092-40397","2009-01-14",109,1092,0,"K4-112-1121-41506","K3SG1-105-1051-16001","K1DI1-102-1021-4728","11-1-11-26059","2009-01-24",1,11,0,"WILLINGSHAUSEN","2009","03",19,34628,"9,198085","50,851291","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24694","12-213-2131-11638","13-215-2151-7965","K2ST1-109-1092-38422","2009-01-11",109,1092,0,"K4-112-1121-39321","K3AG1-105-1051-2883","K1DI1-101-1041-8639","11-1-12-14576","2009-01-20",1,12,0,"LEIPZIG","2009","03",17,4109,"12,377931","51,338288","2009-03-17"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24695","12-212-2121-5935","13-215-2152-3444","K2ST1-109-1092-39141","2009-01-13",109,1092,0,"K4-112-1121-41167","K3SG1-105-1051-15747","K1DI1-103-1031-9439","11-1-12-14853","2009-01-22",1,12,0,"THALHEIM/ERZGEB.","2009","03",19,9380,"12,849866","50,701048","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24696","12-213-2131-11777","13-210-2131-15541","K2ST1-109-1092-39458","2009-01-13",109,1092,0,"K4-112-1121-40826","K3AG1-108-1082-1951","K1BE1-101-1011-7387","11-1-11-25625","2009-01-23",1,11,0,"GUESTROW","2009","03",19,18273,"12,175691","53,794458","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24697","12-213-2131-11439","13-209-2092-9447","K2ST1-109-1092-39187","2009-01-13",109,1092,0,"K4-112-1121-40120","K3SG1-105-1051-15126","K1DI1-102-1021-4452","11-1-11-25231","2009-01-22",1,11,0,"BAD BLANKENBURG","2009","03",19,7422,"11,261585","50,68475","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24698","12-213-2131-11932","13-210-2131-15801","K2ST1-109-1092-39677","2009-01-13",109,1092,0,"K4-112-1121-40368","K3SG1-105-1051-15434","K1BE1-101-1011-7464","11-1-12-15040","2009-01-22",1,12,0,"RATHENOW","2009","03",19,14712,"12,338699","52,606376","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24699","12-213-2131-11891","13-215-2151-8109","K2ST1-109-1092-39076","2009-01-12",109,1092,0,"K4-112-1121-40462","K3SG1-105-1051-15569","K1BE1-101-1011-7616","11-1-12-14585","2009-01-21",1,12,0,"LOEBAU","2009","03",19,2708,"14,664402","51,096514","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24700","12-213-2131-12030","13-210-2131-15846","K2ST1-109-1092-39697","2009-01-13",109,1092,0,"K4-112-1121-40449","K3SG1-105-1051-15746","K1DI1-101-1041-8867","11-1-12-14581","2009-01-21",1,12,0,"DOBERSCHAU GAUSSIG","2009","03",19,2692,"14,369178","51,147745","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24701","12-212-2121-6009","13-210-2131-15710","K2ST1-109-1092-39641","2009-01-13",109,1092,0,"K5-112-1122-8305","K3SG1-107-1071-23178","K1DI1-103-1031-8949","12-1-12-8296","2009-01-21",1,12,0,"KOELN","2009","03",18,50667,"6,957068","50,938107","2009-03-18"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24702","12-214-2142-3928","13-215-2151-8219","K2ST1-109-1092-39133","2009-01-13",109,1092,0,"K4-112-1121-41273","K3SG1-107-1071-23488","K1DI1-103-1031-9341","11-1-12-14878","2009-01-22",1,12,0,"EHRENFRIEDERSDORF","2009","03",19,9427,"12,969994","50,646799","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24703","12-214-2142-190474","13-215-2152-3516","K2ST1-109-1092-39804","2009-01-14",109,1092,0,"K4-112-1121-42096","K3SG1-107-1071-23533","K1DI1-101-1041-9613","11-1-11-26286","2009-01-24",1,11,0,"LEINEFELDE WORBIS","2009","03",19,37327,"10,321641","51,387677","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24704","12-212-2121-5803","13-209-2092-9093","K2ST1-109-1092-38747","2009-01-12",109,1092,0,"K4-112-1121-39990","K3AG1-105-1051-2822","K1BE1-104-1041-15179","11-1-11-25040","2009-01-21",1,11,0,"PIRNA","2009","03",19,1796,"13,938938","50,960723","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24706","12-213-2132-12043","13-215-2151-8273","K2ST1-109-1092-39754","2009-01-13",109,1092,0,"K4-112-1121-41956","K3AG1-108-1082-1942","K1BE1-101-1011-7565","11-1-12-15142","2009-01-23",1,12,0,"UPLENGEN","2009","03",19,26670,"7,750133","53,305137","2009-03-19"
14250,213,2131,0,"origin = 1970-01-01","11-213-2131-24707","12-213-2131-11531","13-210-2131-15875","K2ST1-109-1092-39251","2009-01-13",109,1092,0,"K5-112-1122-8562","K3SG1-105-1051-16238","K1DI1-101-1041-9546","12-1-12-8491","2009-01-22",1,12,0,"ELSTERAUE","2009","03",19,6729,"12,179131","51,056963","2009-03-19"
